foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
3.115e-04,4.440e-03,2.939e-05,3.695e-06,2.819e-05,3.944e-05,4.019e-05
2.466e-04,4.522e-03,1.454e-05,7.868e-06,5.662e-06,5.436e-05,2.048e-05
2.337e-04,4.531e-03,3.397e-05,9.418e-06,3.508e-05,4.003e-05,9.503e-06
2.278e-04,4.596e-03,3.886e-05,9.954e-06,1.615e-05,1.850e-05,3.621e-06
2.229e-04,4.634e-03,4.077e-05,1.299e-05,8.345e-07,7.498e-06,2.269e-06
2.191e-04,4.649e-03,4.113e-05,1.758e-05,1.225e-05,2.651e-06,3.394e-06
2.543e-04,4.636e-03,5.996e-05,3.010e-05,4.858e-06,1.383e-07,4.606e-05
3.181e-04,4.651e-03,1.419e-05,1.937e-05,3.886e-05,7.232e-06,4.673e-05
2.933e-04,4.675e-03,2.563e-06,3.111e-05,4.119e-05,6.151e-06,4.480e-05
2.657e-04,4.643e-03,5.960e-06,3.147e-05,1.538e-05,3.698e-05,3.128e-05
2.624e-04,4.603e-03,7.987e-06,3.260e-05,1.091e-05,8.739e-05,1.466e-05
2.463e-04,4.588e-03,8.583e-06,2.688e-05,1.237e-05,8.482e-05,1.522e-05
3.692e-04,4.537e-03,4.339e-05,5.150e-05,2.047e-05,6.100e-05,3.570e-05
4.071e-04,4.564e-03,1.288e-04,7.838e-05,2.980e-08,3.085e-05,1.004e-05
3.558e-04,4.604e-03,1.646e-04,1.072e-04,2.566e-05,2.305e-05,5.174e-06
3.115e-04,4.704e-03,1.641e-04,1.011e-04,1.863e-05,2.602e-05,6.221e-06
2.732e-04,4.758e-03,1.611e-04,7.641e-05,6.378e-06,2.420e-05,4.546e-05
2.512e-04,4.791e-03,1.130e-04,5.805e-05,1.237e-05,1.545e-05,3.133e-05
2.619e-04,4.836e-03,9.316e-05,4.381e-05,1.156e-05,1.265e-05,1.941e-05
2.539e-04,4.854e-03,8.696e-05,3.344e-05,3.308e-05,1.313e-05,1.208e-05
2.759e-04,4.810e-03,1.097e-04,3.755e-05,3.400e-05,2.286e-05,2.781e-05
2.713e-04,4.785e-03,1.410e-04,5.758e-05,3.976e-05,3.775e-05,1.623e-05
2.555e-04,4.856e-03,1.288e-04,5.496e-05,7.838e-06,2.221e-05,3.386e-05
2.805e-04,4.900e-03,1.181e-04,5.269e-05,3.904e-06,3.271e-05,1.965e-05
2.602e-04,4.965e-03,1.314e-04,5.782e-05,1.231e-05,1.763e-05,3.205e-05
2.388e-04,4.986e-03,1.376e-04,5.686e-05,1.964e-05,5.831e-06,3.888e-05
2.364e-04,4.967e-03,1.321e-04,4.995e-05,1.928e-05,8.941e-06,5.126e-05
2.872e-04,4.919e-03,1.509e-04,4.339e-05,4.470e-07,1.837e-05,3.482e-05
2.652e-04,4.941e-03,1.436e-04,4.274e-05,5.960e-06,1.893e-05,3.831e-05
