foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
3.242e-05,4.601e-05,0.000e+00,3.815e-05,5.960e-06,9.060e-06,9.850e-06,1.200e-06
1.311e-05,4.745e-05,0.000e+00,4.351e-05,9.775e-06,1.049e-05,6.694e-06,7.607e-06
9.418e-06,4.578e-05,0.000e+00,3.654e-05,2.313e-05,2.241e-05,8.423e-06,1.045e-05
1.800e-05,4.816e-05,0.000e+00,2.980e-05,3.767e-05,3.195e-05,8.289e-06,9.857e-06
1.311e-06,5.388e-05,0.000e+00,2.652e-05,3.052e-05,1.025e-05,6.896e-06,2.621e-05
5.722e-06,4.053e-05,0.000e+00,3.308e-05,3.815e-05,1.931e-05,6.828e-06,2.703e-05
2.313e-05,3.028e-05,0.000e+00,3.076e-05,1.097e-05,1.192e-05,5.655e-06,2.834e-05
6.604e-05,2.646e-05,0.000e+00,6.258e-06,9.084e-05,3.529e-05,4.303e-06,3.345e-05
3.934e-05,3.219e-05,0.000e+00,4.166e-05,3.076e-05,2.432e-05,1.686e-05,1.082e-05
2.241e-05,2.694e-05,0.000e+00,4.923e-05,8.345e-06,2.527e-05,4.795e-05,2.317e-06
2.778e-05,2.050e-05,0.000e+00,4.166e-05,2.265e-05,1.454e-05,4.685e-05,2.742e-06
4.017e-05,1.788e-05,0.000e+00,8.404e-06,1.431e-05,1.621e-05,2.719e-05,3.710e-06
4.780e-05,2.646e-05,3.725e-09,3.517e-06,1.121e-05,1.669e-05,1.371e-05,4.217e-06
5.460e-05,3.052e-05,0.000e+00,2.992e-05,8.583e-06,1.740e-05,7.417e-06,2.444e-06
5.245e-05,1.287e-05,0.000e+00,2.438e-05,2.074e-05,7.629e-06,7.205e-06,1.512e-06
4.673e-05,1.192e-06,3.725e-09,1.788e-05,2.885e-05,7.153e-07,7.130e-06,2.369e-06
2.587e-05,2.861e-06,0.000e+00,7.987e-06,2.837e-05,2.527e-05,1.905e-05,9.745e-06
2.837e-05,2.742e-05,0.000e+00,1.603e-05,1.693e-05,2.956e-05,1.724e-05,1.099e-05
2.968e-05,2.027e-05,1.863e-09,1.973e-05,1.979e-05,1.955e-05,1.587e-05,1.044e-05
3.135e-05,1.264e-05,0.000e+00,2.402e-05,2.766e-05,8.821e-06,1.549e-05,9.358e-06
3.290e-05,8.345e-06,0.000e+00,2.766e-05,3.290e-05,2.384e-07,1.537e-05,8.591e-06
4.041e-05,6.676e-06,0.000e+00,2.015e-05,1.025e-05,2.623e-06,7.056e-06,1.691e-05
4.709e-05,3.815e-06,1.863e-09,1.085e-05,1.597e-05,7.629e-06,1.725e-06,2.667e-05
4.435e-05,1.907e-06,1.863e-09,1.401e-05,6.914e-06,4.768e-07,1.680e-06,2.509e-05
4.172e-05,3.576e-06,1.863e-09,1.699e-05,7.153e-07,8.345e-06,1.602e-06,2.357e-05
4.578e-05,1.669e-06,1.863e-09,5.603e-06,1.431e-05,1.955e-05,1.753e-05,4.888e-06
3.016e-05,1.478e-05,0.000e+00,2.587e-05,3.290e-05,0.000e+00,2.611e-06,3.103e-05
3.028e-05,1.764e-05,1.863e-09,2.104e-05,1.359e-05,5.722e-06,6.091e-06,1.540e-05
2.062e-05,1.550e-05,3.725e-09,2.396e-05,1.812e-05,5.484e-06,2.872e-06,5.044e-06
6.044e-05,1.764e-05,0.000e+00,7.689e-06,3.552e-05,2.861e-06,2.656e-06,1.927e-05
5.102e-05,2.074e-05,0.000e+00,1.132e-06,2.527e-05,7.629e-06,2.250e-06,1.992e-05
4.196e-05,2.384e-05,0.000e+00,4.828e-06,1.621e-05,1.240e-05,2.075e-06,2.054e-05
3.374e-05,2.575e-05,1.863e-09,1.031e-05,6.676e-06,1.717e-05,1.937e-06,2.080e-05
2.515e-05,2.789e-05,1.863e-09,1.508e-05,7.153e-07,2.122e-05,1.825e-06,2.090e-05
1.669e-06,3.052e-05,0.000e+00,9.418e-06,1.979e-05,2.217e-05,3.297e-06,1.068e-05
6.318e-06,3.481e-05,1.863e-09,1.311e-05,1.097e-05,2.599e-05,3.196e-06,1.126e-05
1.085e-05,4.220e-05,0.000e+00,1.621e-05,2.861e-06,2.956e-05,3.166e-06,1.174e-05
1.478e-05,4.935e-05,0.000e+00,1.949e-05,3.815e-06,3.219e-05,2.891e-06,1.228e-05
1.931e-05,5.937e-05,0.000e+00,2.211e-05,1.025e-05,3.576e-05,2.872e-06,1.251e-05
3.457e-06,7.129e-05,1.863e-09,2.861e-05,1.788e-05,2.551e-05,4.251e-06,1.123e-05
5.484e-06,9.060e-05,0.000e+00,9.120e-06,3.815e-06,2.003e-05,1.125e-05,3.122e-06
9.298e-06,7.939e-05,1.863e-09,6.139e-06,5.007e-06,1.979e-05,1.259e-05,2.965e-06
1.013e-05,6.676e-05,1.863e-09,9.298e-06,1.192e-06,1.502e-05,1.236e-05,2.354e-06
1.109e-05,5.770e-05,0.000e+00,1.204e-05,7.391e-06,9.060e-06,1.221e-05,1.401e-06
1.216e-05,5.007e-05,3.725e-09,1.490e-05,1.121e-05,4.292e-06,1.192e-05,6.184e-07
1.311e-05,4.601e-05,0.000e+00,1.758e-05,1.621e-05,0.000e+00,1.172e-05,2.608e-07
1.442e-05,4.339e-05,1.863e-09,1.991e-05,2.050e-05,5.484e-06,1.148e-05,8.047e-07
1.979e-05,4.268e-05,0.000e+00,2.760e-05,1.001e-05,1.907e-06,2.731e-06,2.746e-05
3.171e-05,4.649e-05,3.725e-09,2.277e-05,9.775e-06,6.127e-05,1.175e-05,7.756e-06
7.153e-06,3.195e-05,1.863e-09,3.803e-05,4.029e-05,2.503e-05,1.368e-05,2.040e-05
2.980e-06,3.123e-05,1.863e-09,3.445e-05,4.411e-05,1.860e-05,1.436e-05,1.512e-05
4.411e-06,3.219e-05,0.000e+00,3.999e-05,1.931e-05,1.717e-05,2.243e-05,1.198e-05
1.097e-05,4.411e-05,1.863e-09,3.666e-05,2.337e-05,1.431e-05,2.173e-05,1.192e-05
1.585e-05,5.603e-05,1.863e-09,3.231e-05,3.242e-05,8.583e-06,2.094e-05,1.214e-05
3.815e-06,6.890e-05,0.000e+00,1.061e-05,3.242e-05,8.583e-06,1.062e-05,1.654e-05
5.364e-06,4.029e-05,3.725e-09,6.497e-06,3.982e-05,1.264e-05,1.039e-05,1.658e-05
9.060e-06,1.431e-05,0.000e+00,2.861e-06,4.172e-05,3.815e-06,7.574e-06,1.042e-05
9.894e-06,4.530e-06,1.863e-09,1.436e-05,4.148e-05,1.216e-05,3.293e-06,1.721e-06
1.788e-06,1.836e-05,0.000e+00,1.764e-05,4.435e-05,7.391e-06,3.081e-06,2.235e-06
5.484e-06,3.028e-05,0.000e+00,2.050e-05,4.768e-05,1.907e-06,2.772e-06,2.518e-06
1.240e-05,4.101e-05,0.000e+00,2.337e-05,5.031e-05,2.623e-06,2.634e-06,2.898e-06
1.884e-05,5.221e-05,0.000e+00,2.557e-05,5.078e-05,7.629e-06,2.455e-06,3.360e-06
2.503e-05,6.437e-05,1.863e-09,2.629e-05,5.341e-05,1.216e-05,2.258e-06,3.502e-06
3.004e-05,7.558e-05,1.863e-09,7.212e-06,5.031e-05,1.264e-05,8.196e-08,3.852e-06
3.302e-05,7.749e-05,0.000e+00,9.537e-07,3.004e-05,3.576e-06,6.873e-06,1.244e-05
3.374e-05,6.914e-05,0.000e+00,3.338e-06,3.386e-05,1.907e-06,6.784e-06,1.170e-05
3.421e-05,6.294e-05,0.000e+00,5.543e-06,3.743e-05,6.437e-06,6.352e-06,1.095e-05
3.481e-05,5.794e-05,0.000e+00,7.808e-06,3.934e-05,1.097e-05,6.583e-06,1.032e-05
3.552e-05,5.603e-05,1.863e-09,9.596e-06,4.315e-05,1.574e-05,6.247e-06,9.403e-06
