tfp,gr_tfp,lab,gr_lab,sigma,theta1,Eland,Fex,beta_hat
63.76991,0.0036777102,11499.697,7.046699e-07,0.0005385124,1.930647e-05,0.0007394607,1.0,0.9683512
63.933876,0.0036593669,11499.705,6.860343e-07,0.00052695913,1.8798037e-05,0.00072264666,1.0,0.9683423
64.09748,0.0036411132,11499.713,6.678896e-07,0.0005156417,1.830256e-05,0.000706213,1.0,0.9683334
64.26065,0.003622953,11499.721,6.5022743e-07,0.000504558,1.7819824e-05,0.00069015566,1.0,0.96832466
64.42335,0.0036048898,11499.729,6.3303884e-07,0.0004937054,1.7349603e-05,0.0006744685,1.0,0.9683159
64.58571,0.003586912,11499.735,6.162995e-07,0.0004830722,1.6891274e-05,0.0006591341,1.0,0.96830714
64.74766,0.003569024,11499.742,6.000032e-07,0.00047265872,1.644473e-05,0.0006441485,1.0,0.9682985
64.90917,0.0035512277,11499.75,5.8414014e-07,0.00046246115,1.6009708e-05,0.0006295059,1.0,0.96828985
65.07036,0.0035335121,11499.756,5.686895e-07,0.00045246902,1.5585656e-05,0.00061518967,1.0,0.96828127
65.23104,0.0035158962,11499.762,5.5365695e-07,0.00044268952,1.5172771e-05,0.00060120766,1.0,0.96827275
65.39133,0.003498367,11499.769,5.390213e-07,0.00043311107,1.4770469e-05,0.0005875423,1.0,0.9682642
65.551315,0.0034809113,11499.775,5.2476094e-07,0.0004237231,1.4378206e-05,0.0005741777,1.0,0.96825576
65.71083,0.003463551,11499.781,5.108843e-07,0.0004145339,1.3996236e-05,0.00056112255,1.0,0.96824735
65.869995,0.0034462707,11499.787,4.973699e-07,0.00040553178,1.3623977e-05,0.00054835994,1.0,0.96823895
66.02876,0.0034290734,11499.792,4.8421015e-07,0.00039671478,1.326126e-05,0.0005358851,1.0,0.9682306
66.18713,0.0034119643,11499.798,4.7140085e-07,0.00038808255,1.2907977e-05,0.000523696,1.0,0.9682223
66.345,0.0033949465,11499.803,4.5893438e-07,0.00037963208,1.2563928e-05,0.0005117876,1.0,0.9682141
66.50237,0.003378022,11499.809,4.46804e-07,0.00037136223,1.2228968e-05,0.00050015666,1.0,0.96820587
66.659386,0.0033611793,11499.813,4.349917e-07,0.00036326266,1.1902606e-05,0.0004887877,1.0,0.9681977
