foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
2.961e-04,8.855e-04,0.000e+00,9.614e-05,3.371e-04,1.015e-04,2.500e-05,1.152e-04
2.912e-04,8.736e-04,0.000e+00,8.787e-05,3.316e-04,9.292e-05,2.377e-05,1.126e-04
2.868e-04,8.655e-04,0.000e+00,8.019e-05,3.253e-04,8.500e-05,2.273e-05,1.096e-04
2.822e-04,8.593e-04,0.000e+00,7.313e-05,3.189e-04,7.725e-05,2.167e-05,1.068e-04
2.781e-04,8.576e-04,0.000e+00,6.631e-05,3.121e-04,6.950e-05,2.069e-05,1.040e-04
2.735e-04,8.562e-04,2.328e-10,6.013e-05,3.055e-04,6.235e-05,1.963e-05,1.014e-04
2.694e-04,8.581e-04,2.328e-10,5.404e-05,2.986e-04,5.531e-05,1.837e-05,9.833e-05
2.651e-04,8.619e-04,0.000e+00,4.819e-05,2.918e-04,4.864e-05,1.763e-05,9.578e-05
2.609e-04,8.664e-04,2.328e-10,4.237e-05,2.852e-04,4.190e-05,1.661e-05,9.327e-05
2.566e-04,8.719e-04,0.000e+00,3.680e-05,2.788e-04,3.576e-05,1.563e-05,9.094e-05
2.528e-04,8.798e-04,2.328e-10,3.112e-05,2.727e-04,2.968e-05,1.468e-05,8.836e-05
2.481e-04,8.886e-04,0.000e+00,2.548e-05,2.666e-04,2.384e-05,1.372e-05,8.623e-05
2.446e-04,8.965e-04,0.000e+00,1.999e-05,2.609e-04,1.818e-05,1.284e-05,8.403e-05
2.403e-04,9.069e-04,0.000e+00,1.413e-05,2.554e-04,1.281e-05,1.192e-05,8.205e-05
2.363e-04,9.170e-04,0.000e+00,8.486e-06,2.505e-04,7.451e-06,1.102e-05,8.035e-05
2.322e-04,9.279e-04,0.000e+00,2.583e-06,2.457e-04,2.384e-06,1.024e-05,7.826e-05
2.281e-04,9.394e-04,2.328e-10,3.327e-06,2.413e-04,2.205e-06,9.492e-06,7.662e-05
1.885e-04,9.515e-04,0.000e+00,1.173e-05,2.323e-04,2.027e-06,1.635e-05,6.324e-05
1.652e-04,9.537e-04,2.328e-10,1.291e-05,2.288e-04,4.947e-06,2.131e-05,5.347e-05
1.670e-04,9.518e-04,2.328e-10,1.292e-05,2.176e-04,6.557e-07,2.041e-05,5.046e-05
1.690e-04,9.508e-04,4.657e-10,1.371e-05,2.076e-04,6.258e-06,1.936e-05,4.789e-05
1.709e-04,9.499e-04,2.328e-10,1.489e-05,1.983e-04,1.156e-05,1.847e-05,4.524e-05
1.732e-04,9.499e-04,0.000e+00,1.637e-05,1.899e-04,1.699e-05,1.752e-05,4.336e-05
1.754e-04,9.496e-04,0.000e+00,1.846e-05,1.824e-04,2.223e-05,1.653e-05,4.128e-05
1.774e-04,9.501e-04,2.328e-10,2.096e-05,1.755e-04,2.664e-05,1.547e-05,3.952e-05
1.799e-04,9.515e-04,2.328e-10,2.364e-05,1.695e-04,3.171e-05,1.439e-05,3.791e-05
1.819e-04,9.522e-04,2.328e-10,2.667e-05,1.639e-04,3.612e-05,1.373e-05,3.648e-05
1.856e-04,9.530e-04,2.328e-10,2.997e-05,1.605e-04,3.850e-05,1.088e-05,3.645e-05
1.876e-04,9.539e-04,2.328e-10,3.415e-05,1.574e-04,4.232e-05,9.462e-06,3.600e-05
1.894e-04,9.546e-04,0.000e+00,3.873e-05,1.550e-04,4.667e-05,8.702e-06,3.490e-05
1.911e-04,9.546e-04,2.328e-10,4.362e-05,1.528e-04,5.084e-05,7.778e-06,3.460e-05
1.925e-04,9.556e-04,0.000e+00,4.859e-05,1.513e-04,5.466e-05,7.033e-06,3.386e-05
1.940e-04,9.556e-04,0.000e+00,5.392e-05,1.505e-04,5.853e-05,6.206e-06,3.383e-05
1.952e-04,9.561e-04,5.144e-05,5.943e-05,1.496e-04,6.253e-05,5.364e-06,3.335e-05
1.932e-04,9.558e-04,2.297e-04,6.556e-05,1.445e-04,7.331e-05,4.254e-06,2.602e-05
1.897e-04,9.573e-04,2.814e-04,7.170e-05,1.342e-04,8.821e-05,3.003e-06,1.371e-05
1.925e-04,9.604e-04,1.267e-04,7.481e-05,1.304e-04,9.024e-05,2.213e-06,1.329e-05
1.952e-04,9.632e-04,0.000e+00,7.844e-05,1.272e-04,9.227e-05,1.416e-06,1.323e-05
1.979e-04,9.658e-04,0.000e+00,8.239e-05,1.244e-04,9.382e-05,5.513e-07,1.279e-05
2.006e-04,9.689e-04,0.000e+00,8.664e-05,1.221e-04,9.561e-05,5.215e-08,1.296e-05
2.031e-04,9.706e-04,2.328e-10,9.094e-05,1.206e-04,9.722e-05,9.537e-07,1.311e-05
2.056e-04,9.735e-04,0.000e+00,9.563e-05,1.193e-04,9.847e-05,1.810e-06,1.335e-05
2.082e-04,9.761e-04,0.000e+00,1.005e-04,1.186e-04,9.990e-05,2.369e-06,1.395e-05
2.104e-04,9.780e-04,0.000e+00,1.054e-04,1.182e-04,1.013e-04,2.965e-06,1.413e-05
2.128e-04,9.799e-04,2.328e-10,1.106e-04,1.184e-04,1.021e-04,3.941e-06,1.490e-05
2.147e-04,9.818e-04,0.000e+00,1.161e-04,1.187e-04,1.032e-04,4.590e-06,1.568e-05
2.169e-04,9.830e-04,0.000e+00,1.215e-04,1.197e-04,1.041e-04,5.066e-06,1.636e-05
2.188e-04,9.847e-04,0.000e+00,1.273e-04,1.210e-04,1.050e-04,6.020e-06,1.723e-05
2.205e-04,9.859e-04,4.657e-10,1.329e-04,1.227e-04,1.057e-04,6.616e-06,1.827e-05
2.224e-04,9.868e-04,0.000e+00,1.389e-04,1.249e-04,1.062e-04,7.235e-06,1.916e-05
2.239e-04,9.871e-04,0.000e+00,1.450e-04,1.271e-04,1.070e-04,7.838e-06,2.033e-05
2.256e-04,9.880e-04,2.328e-10,1.513e-04,1.301e-04,1.073e-04,8.628e-06,2.152e-05
2.268e-04,9.880e-04,0.000e+00,1.575e-04,1.327e-04,1.077e-04,8.889e-06,2.271e-05
2.279e-04,9.885e-04,2.328e-10,1.638e-04,1.363e-04,1.079e-04,9.820e-06,2.426e-05
2.289e-04,9.871e-04,2.328e-10,1.704e-04,1.397e-04,1.083e-04,1.020e-05,2.536e-05
2.301e-04,9.868e-04,0.000e+00,1.770e-04,1.438e-04,1.083e-04,1.089e-05,2.694e-05
2.309e-04,9.859e-04,0.000e+00,1.839e-04,1.479e-04,1.084e-04,1.153e-05,2.837e-05
2.317e-04,9.842e-04,0.000e+00,1.905e-04,1.525e-04,1.084e-04,1.201e-05,3.016e-05
2.323e-04,9.823e-04,4.657e-10,1.975e-04,1.574e-04,1.083e-04,1.241e-05,3.177e-05
2.329e-04,9.809e-04,0.000e+00,2.043e-04,1.624e-04,1.082e-04,1.287e-05,3.326e-05
2.329e-04,9.778e-04,0.000e+00,2.115e-04,1.675e-04,1.080e-04,1.352e-05,3.517e-05
2.332e-04,9.756e-04,2.328e-10,2.187e-04,1.723e-04,1.074e-04,1.392e-05,3.642e-05
2.300e-04,9.720e-04,2.328e-10,2.295e-04,1.545e-04,1.026e-04,1.228e-05,1.508e-05
2.322e-04,9.780e-04,0.000e+00,2.308e-04,1.529e-04,1.041e-04,1.284e-05,1.532e-05
2.342e-04,9.837e-04,0.000e+00,2.326e-04,1.522e-04,1.055e-04,1.308e-05,1.574e-05
2.363e-04,9.885e-04,2.328e-10,2.344e-04,1.517e-04,1.069e-04,1.358e-05,1.609e-05
2.383e-04,9.940e-04,0.000e+00,2.364e-04,1.519e-04,1.084e-04,1.404e-05,1.639e-05
2.400e-04,9.987e-04,2.328e-10,2.387e-04,1.523e-04,1.096e-04,1.444e-05,1.734e-05
2.417e-04,1.003e-03,2.328e-10,2.413e-04,1.534e-04,1.107e-04,1.466e-05,1.779e-05
2.437e-04,1.008e-03,2.328e-10,2.437e-04,1.547e-04,1.121e-04,1.501e-05,1.886e-05
